name,url,nom_vendeur,nom_produit,version_info,source_alerte,id_alerte,title_alerte,date_publication_alerte,description_alerte,cvss,cvss_gravite,cvss_vecteur,cwe_id,epss,epss_percentile,description_tech
CVE-2025-59375,https://www.cve.org/CVERecord?id=CVE-2025-59375,IBM,QRadar SIEM,QRadar SIEM versions 7.5.0 versions antérieures à 7.5.0 UP14 IF03,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:H/RL:T/RC:C,CWE-770,0.00131,0.33357,libexpat in Expat before 2.7.2 allows attackers to trigger large dynamic memory allocations via a small document that is submitted for parsing.
CVE-2025-59375,https://www.cve.org/CVERecord?id=CVE-2025-59375,IBM,Sterling Connect:Direct,Sterling Connect:Direct Web Services versions 6.3.0.x antérieures à 6.3.0.16,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:H/RL:T/RC:C,CWE-770,0.00131,0.33357,libexpat in Expat before 2.7.2 allows attackers to trigger large dynamic memory allocations via a small document that is submitted for parsing.
CVE-2025-59375,https://www.cve.org/CVERecord?id=CVE-2025-59375,IBM,QRadar,QRadar Suite Software versions 1.11.x antérieures à 1.11.8.0,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:H/RL:T/RC:C,CWE-770,0.00131,0.33357,libexpat in Expat before 2.7.2 allows attackers to trigger large dynamic memory allocations via a small document that is submitted for parsing.
CVE-2025-59375,https://www.cve.org/CVERecord?id=CVE-2025-59375,IBM,Sterling Connect:Direct,Sterling Connect:Direct Web Services versions 6.4.0.x antérieures à 6.4.0.5,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:H/RL:T/RC:C,CWE-770,0.00131,0.33357,libexpat in Expat before 2.7.2 allows attackers to trigger large dynamic memory allocations via a small document that is submitted for parsing.
CVE-2025-59375,https://www.cve.org/CVERecord?id=CVE-2025-59375,IBM,Sterling Partner Engagement Manager Standard Edition,Sterling Partner Engagement Manager Standard Edition versions 6.2.4.x antérieures à 6.2.4.5 ,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:H/RL:T/RC:C,CWE-770,0.00131,0.33357,libexpat in Expat before 2.7.2 allows attackers to trigger large dynamic memory allocations via a small document that is submitted for parsing.
CVE-2025-59375,https://www.cve.org/CVERecord?id=CVE-2025-59375,IBM,Sterling Partner Engagement Manager Standard Edition,Sterling Partner Engagement Manager Standard Edition versions 6.2.3.x antérieures à 6.2.3.5 ,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:H/RL:T/RC:C,CWE-770,0.00131,0.33357,libexpat in Expat before 2.7.2 allows attackers to trigger large dynamic memory allocations via a small document that is submitted for parsing.
CVE-2025-59375,https://www.cve.org/CVERecord?id=CVE-2025-59375,IBM,Db2,Db2 on Cloud Pak for Data versions antérieures à 5.3.0,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:H/RL:T/RC:C,CWE-770,0.00131,0.33357,libexpat in Expat before 2.7.2 allows attackers to trigger large dynamic memory allocations via a small document that is submitted for parsing.
CVE-2025-59375,https://www.cve.org/CVERecord?id=CVE-2025-59375,IBM,Cognos Dashboards,Cognos Dashboards on Cloud Pak for Data versions 5.x antérieures à 5.3,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:H/RL:T/RC:C,CWE-770,0.00131,0.33357,libexpat in Expat before 2.7.2 allows attackers to trigger large dynamic memory allocations via a small document that is submitted for parsing.
CVE-2025-59375,https://www.cve.org/CVERecord?id=CVE-2025-59375,IBM,Db2,Db2 Intelligence Center versions 1.1.x antérieures à 1.1.3.0,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:H/RL:T/RC:C,CWE-770,0.00131,0.33357,libexpat in Expat before 2.7.2 allows attackers to trigger large dynamic memory allocations via a small document that is submitted for parsing.
CVE-2025-59375,https://www.cve.org/CVERecord?id=CVE-2025-59375,IBM,Sterling Partner Engagement Manager Essentials Edition,Sterling Partner Engagement Manager Essentials Edition versions 6.2.4.x antérieures à 6.2.4.2,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:H/RL:T/RC:C,CWE-770,0.00131,0.33357,libexpat in Expat before 2.7.2 allows attackers to trigger large dynamic memory allocations via a small document that is submitted for parsing.
CVE-2025-59375,https://www.cve.org/CVERecord?id=CVE-2025-59375,IBM,Sterling Partner Engagement Manager Essentials Edition,Sterling Partner Engagement Manager Essentials Edition versions 6.2.3.x antérieures à 6.2.3.5,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:H/RL:T/RC:C,CWE-770,0.00131,0.33357,libexpat in Expat before 2.7.2 allows attackers to trigger large dynamic memory allocations via a small document that is submitted for parsing.
CVE-2024-23454,https://www.cve.org/CVERecord?id=CVE-2024-23454,IBM,Db2 Warehouse,Db2 Warehouse on Cloud Pak for Data versions antérieures à 5.3.0,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,,Inconnu,,CWE-378,0.00038,0.11166,"Apache Hadoop’s RunJar.run() does not set permissions for temporary directory by default. If sensitive data will be present in this file, all the other local users may be able to view the content.
This is because, on unix-like systems, the system temporary directory is
shared between all local users. As such, files written in this directory,
without setting the correct posix permissions explicitly, may be viewable
by all other local users."
CVE-2024-23454,https://www.cve.org/CVERecord?id=CVE-2024-23454,IBM,QRadar SIEM,QRadar SIEM versions 7.5.0 versions antérieures à 7.5.0 UP14 IF03,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,,Inconnu,,CWE-378,0.00038,0.11166,"Apache Hadoop’s RunJar.run() does not set permissions for temporary directory by default. If sensitive data will be present in this file, all the other local users may be able to view the content.
This is because, on unix-like systems, the system temporary directory is
shared between all local users. As such, files written in this directory,
without setting the correct posix permissions explicitly, may be viewable
by all other local users."
CVE-2024-23454,https://www.cve.org/CVERecord?id=CVE-2024-23454,IBM,Sterling Connect:Direct,Sterling Connect:Direct Web Services versions 6.3.0.x antérieures à 6.3.0.16,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,,Inconnu,,CWE-378,0.00038,0.11166,"Apache Hadoop’s RunJar.run() does not set permissions for temporary directory by default. If sensitive data will be present in this file, all the other local users may be able to view the content.
This is because, on unix-like systems, the system temporary directory is
shared between all local users. As such, files written in this directory,
without setting the correct posix permissions explicitly, may be viewable
by all other local users."
CVE-2024-23454,https://www.cve.org/CVERecord?id=CVE-2024-23454,IBM,QRadar,QRadar Suite Software versions 1.11.x antérieures à 1.11.8.0,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,,Inconnu,,CWE-378,0.00038,0.11166,"Apache Hadoop’s RunJar.run() does not set permissions for temporary directory by default. If sensitive data will be present in this file, all the other local users may be able to view the content.
This is because, on unix-like systems, the system temporary directory is
shared between all local users. As such, files written in this directory,
without setting the correct posix permissions explicitly, may be viewable
by all other local users."
CVE-2024-23454,https://www.cve.org/CVERecord?id=CVE-2024-23454,IBM,Sterling Connect:Direct,Sterling Connect:Direct Web Services versions 6.4.0.x antérieures à 6.4.0.5,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,,Inconnu,,CWE-378,0.00038,0.11166,"Apache Hadoop’s RunJar.run() does not set permissions for temporary directory by default. If sensitive data will be present in this file, all the other local users may be able to view the content.
This is because, on unix-like systems, the system temporary directory is
shared between all local users. As such, files written in this directory,
without setting the correct posix permissions explicitly, may be viewable
by all other local users."
CVE-2024-23454,https://www.cve.org/CVERecord?id=CVE-2024-23454,IBM,Sterling Partner Engagement Manager Standard Edition,Sterling Partner Engagement Manager Standard Edition versions 6.2.4.x antérieures à 6.2.4.5 ,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,,Inconnu,,CWE-378,0.00038,0.11166,"Apache Hadoop’s RunJar.run() does not set permissions for temporary directory by default. If sensitive data will be present in this file, all the other local users may be able to view the content.
This is because, on unix-like systems, the system temporary directory is
shared between all local users. As such, files written in this directory,
without setting the correct posix permissions explicitly, may be viewable
by all other local users."
CVE-2024-23454,https://www.cve.org/CVERecord?id=CVE-2024-23454,IBM,Sterling Partner Engagement Manager Standard Edition,Sterling Partner Engagement Manager Standard Edition versions 6.2.3.x antérieures à 6.2.3.5 ,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,,Inconnu,,CWE-378,0.00038,0.11166,"Apache Hadoop’s RunJar.run() does not set permissions for temporary directory by default. If sensitive data will be present in this file, all the other local users may be able to view the content.
This is because, on unix-like systems, the system temporary directory is
shared between all local users. As such, files written in this directory,
without setting the correct posix permissions explicitly, may be viewable
by all other local users."
CVE-2024-23454,https://www.cve.org/CVERecord?id=CVE-2024-23454,IBM,Db2,Db2 on Cloud Pak for Data versions antérieures à 5.3.0,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,,Inconnu,,CWE-378,0.00038,0.11166,"Apache Hadoop’s RunJar.run() does not set permissions for temporary directory by default. If sensitive data will be present in this file, all the other local users may be able to view the content.
This is because, on unix-like systems, the system temporary directory is
shared between all local users. As such, files written in this directory,
without setting the correct posix permissions explicitly, may be viewable
by all other local users."
CVE-2024-23454,https://www.cve.org/CVERecord?id=CVE-2024-23454,IBM,Cognos Dashboards,Cognos Dashboards on Cloud Pak for Data versions 5.x antérieures à 5.3,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,,Inconnu,,CWE-378,0.00038,0.11166,"Apache Hadoop’s RunJar.run() does not set permissions for temporary directory by default. If sensitive data will be present in this file, all the other local users may be able to view the content.
This is because, on unix-like systems, the system temporary directory is
shared between all local users. As such, files written in this directory,
without setting the correct posix permissions explicitly, may be viewable
by all other local users."
CVE-2024-23454,https://www.cve.org/CVERecord?id=CVE-2024-23454,IBM,Db2,Db2 Intelligence Center versions 1.1.x antérieures à 1.1.3.0,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,,Inconnu,,CWE-378,0.00038,0.11166,"Apache Hadoop’s RunJar.run() does not set permissions for temporary directory by default. If sensitive data will be present in this file, all the other local users may be able to view the content.
This is because, on unix-like systems, the system temporary directory is
shared between all local users. As such, files written in this directory,
without setting the correct posix permissions explicitly, may be viewable
by all other local users."
CVE-2024-23454,https://www.cve.org/CVERecord?id=CVE-2024-23454,IBM,Sterling Partner Engagement Manager Essentials Edition,Sterling Partner Engagement Manager Essentials Edition versions 6.2.4.x antérieures à 6.2.4.2,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,,Inconnu,,CWE-378,0.00038,0.11166,"Apache Hadoop’s RunJar.run() does not set permissions for temporary directory by default. If sensitive data will be present in this file, all the other local users may be able to view the content.
This is because, on unix-like systems, the system temporary directory is
shared between all local users. As such, files written in this directory,
without setting the correct posix permissions explicitly, may be viewable
by all other local users."
CVE-2024-23454,https://www.cve.org/CVERecord?id=CVE-2024-23454,IBM,Sterling Partner Engagement Manager Essentials Edition,Sterling Partner Engagement Manager Essentials Edition versions 6.2.3.x antérieures à 6.2.3.5,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,,Inconnu,,CWE-378,0.00038,0.11166,"Apache Hadoop’s RunJar.run() does not set permissions for temporary directory by default. If sensitive data will be present in this file, all the other local users may be able to view the content.
This is because, on unix-like systems, the system temporary directory is
shared between all local users. As such, files written in this directory,
without setting the correct posix permissions explicitly, may be viewable
by all other local users."
CVE-2022-3510,https://www.cve.org/CVERecord?id=CVE-2022-3510,IBM,Db2 Warehouse,Db2 Warehouse on Cloud Pak for Data versions antérieures à 5.3.0,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Non disponible,0.00073,0.22449,"A parsing issue similar to CVE-2022-3171, but with Message-Type Extensions in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.

"
CVE-2022-3510,https://www.cve.org/CVERecord?id=CVE-2022-3510,IBM,QRadar SIEM,QRadar SIEM versions 7.5.0 versions antérieures à 7.5.0 UP14 IF03,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Non disponible,0.00073,0.22449,"A parsing issue similar to CVE-2022-3171, but with Message-Type Extensions in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.

"
CVE-2022-3510,https://www.cve.org/CVERecord?id=CVE-2022-3510,IBM,Sterling Connect:Direct,Sterling Connect:Direct Web Services versions 6.3.0.x antérieures à 6.3.0.16,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Non disponible,0.00073,0.22449,"A parsing issue similar to CVE-2022-3171, but with Message-Type Extensions in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.

"
CVE-2022-3510,https://www.cve.org/CVERecord?id=CVE-2022-3510,IBM,QRadar,QRadar Suite Software versions 1.11.x antérieures à 1.11.8.0,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Non disponible,0.00073,0.22449,"A parsing issue similar to CVE-2022-3171, but with Message-Type Extensions in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.

"
CVE-2022-3510,https://www.cve.org/CVERecord?id=CVE-2022-3510,IBM,Sterling Connect:Direct,Sterling Connect:Direct Web Services versions 6.4.0.x antérieures à 6.4.0.5,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Non disponible,0.00073,0.22449,"A parsing issue similar to CVE-2022-3171, but with Message-Type Extensions in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.

"
CVE-2022-3510,https://www.cve.org/CVERecord?id=CVE-2022-3510,IBM,Sterling Partner Engagement Manager Standard Edition,Sterling Partner Engagement Manager Standard Edition versions 6.2.4.x antérieures à 6.2.4.5 ,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Non disponible,0.00073,0.22449,"A parsing issue similar to CVE-2022-3171, but with Message-Type Extensions in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.

"
CVE-2022-3510,https://www.cve.org/CVERecord?id=CVE-2022-3510,IBM,Sterling Partner Engagement Manager Standard Edition,Sterling Partner Engagement Manager Standard Edition versions 6.2.3.x antérieures à 6.2.3.5 ,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Non disponible,0.00073,0.22449,"A parsing issue similar to CVE-2022-3171, but with Message-Type Extensions in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.

"
CVE-2022-3510,https://www.cve.org/CVERecord?id=CVE-2022-3510,IBM,Db2,Db2 on Cloud Pak for Data versions antérieures à 5.3.0,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Non disponible,0.00073,0.22449,"A parsing issue similar to CVE-2022-3171, but with Message-Type Extensions in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.

"
CVE-2022-3510,https://www.cve.org/CVERecord?id=CVE-2022-3510,IBM,Cognos Dashboards,Cognos Dashboards on Cloud Pak for Data versions 5.x antérieures à 5.3,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Non disponible,0.00073,0.22449,"A parsing issue similar to CVE-2022-3171, but with Message-Type Extensions in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.

"
CVE-2022-3510,https://www.cve.org/CVERecord?id=CVE-2022-3510,IBM,Db2,Db2 Intelligence Center versions 1.1.x antérieures à 1.1.3.0,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Non disponible,0.00073,0.22449,"A parsing issue similar to CVE-2022-3171, but with Message-Type Extensions in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.

"
CVE-2022-3510,https://www.cve.org/CVERecord?id=CVE-2022-3510,IBM,Sterling Partner Engagement Manager Essentials Edition,Sterling Partner Engagement Manager Essentials Edition versions 6.2.4.x antérieures à 6.2.4.2,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Non disponible,0.00073,0.22449,"A parsing issue similar to CVE-2022-3171, but with Message-Type Extensions in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.

"
CVE-2022-3510,https://www.cve.org/CVERecord?id=CVE-2022-3510,IBM,Sterling Partner Engagement Manager Essentials Edition,Sterling Partner Engagement Manager Essentials Edition versions 6.2.3.x antérieures à 6.2.3.5,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Non disponible,0.00073,0.22449,"A parsing issue similar to CVE-2022-3171, but with Message-Type Extensions in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.

"
CVE-2022-3509,https://www.cve.org/CVERecord?id=CVE-2022-3509,IBM,Db2 Warehouse,Db2 Warehouse on Cloud Pak for Data versions antérieures à 5.3.0,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Non disponible,0.00131,0.33467,"A parsing issue similar to CVE-2022-3171, but with textformat in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above."
CVE-2022-3509,https://www.cve.org/CVERecord?id=CVE-2022-3509,IBM,QRadar SIEM,QRadar SIEM versions 7.5.0 versions antérieures à 7.5.0 UP14 IF03,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CERTFR-2025-AVI-1131,Multiples vulnérabilités dans les produits IBM,2025-12-19T00:00:00.000000,Déni de service à distance,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Non disponible,0.00131,0.33467,"A parsing issue similar to CVE-2022-3171, but with textformat in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above."
